1.035562500000000341e+01 3.334555002702702353e+01 1.089370032432432467e+01 4.322339320898533135e-03 8.993163736589924670e-03
1.324534599999999784e+01 2.846545291891892404e+01 1.729972759459459297e+01 4.253485411040265618e-03 9.414718286742578338e-03
1.022865400000000058e+01 3.418627651351350494e+01 1.464754856756756674e+01 4.186036683015841552e-03 9.274200103358359870e-03
1.000924100000000116e+01 2.297522535135134802e+01 2.947984351351352394e+00 4.119993136825259201e-03 9.133681919974143137e-03
1.484579999999999789e-01 1.618497281081081240e+01 -5.643233756756757202e+00 4.055354772468519435e-03 8.290572819668837537e-03
0.000000000000000000e+00 1.368787997297297565e+01 -9.475711891891890559e+00 3.990716408111778801e-03 8.290572819668837537e-03
0.000000000000000000e+00 1.653497886486486124e+01 -1.257667389189188967e+01 3.927483225588880751e-03 8.571609186437272737e-03
2.920171999999998658e+00 2.156295929729730432e+01 -9.076561864864864049e+00 3.865655224899825718e-03 8.571609186437272737e-03
0.000000000000000000e+00 3.068620727027027328e+01 -4.196935945945946322e+00 3.803827224210769818e-03 8.993163736589924670e-03
7.542163000000000395e+00 3.526073989189190883e+01 8.656977891891894927e+00 3.743404405355556068e-03 8.993163736589924670e-03
9.658417000000000030e+00 2.711659656756756576e+01 1.474893591891891731e+01 3.684386768334184468e-03 8.852645553205707937e-03
6.244059000000000026e+00 3.209259121621622057e+01 9.454975756756756056e+00 3.626774313146655451e-03 8.993163736589924670e-03
1.576208099999999845e+01 3.121007027027027192e+01 1.582879935135135163e+01 3.569161857959126001e-03 8.852645553205707937e-03
1.166571000000000025e+00 2.267913127027026476e+01 -3.778148108108109748e-01 3.512954584605439568e-03 8.993163736589924670e-03
3.026885000000000048e+00 3.111918170270270068e+01 -1.049336802702703153e+01 3.456747311251752702e-03 7.587981902747748669e-03
0.000000000000000000e+00 2.658519475675675992e+01 -2.685191027027026500e+00 3.401945219731907551e-03 8.009536452900402337e-03
7.724500000000000810e-02 3.342376140540540774e+01 -3.460399810810810273e+00 3.348548310045904551e-03 8.290572819668837537e-03
0.000000000000000000e+00 3.812716891891891891e+01 1.931091837837837666e+00 3.296556582193744568e-03 8.571609186437272737e-03
2.531491999999999631e+00 4.281036164864865867e+01 4.345402054054055441e+00 3.244564854341583718e-03 8.431091003053054270e-03
0.000000000000000000e+00 4.664870675675676637e+01 7.000926945945945334e+00 3.192573126489423301e-03 8.571609186437272737e-03
2.203816999999999915e+00 4.914310227027028333e+01 1.347131886486486430e+01 3.141986580471105035e-03 8.712127369821489470e-03
0.000000000000000000e+00 5.130399099999999635e+01 1.688647564864864492e+01 3.092805216286628918e-03 9.133681919974143137e-03
0.000000000000000000e+00 5.016426156756756427e+01 1.710128472972973057e+01 3.043623852102152801e-03 9.695754653511011803e-03
0.000000000000000000e+00 4.336482578378379316e+01 1.684003589189189398e+01 2.995847669751518835e-03 1.039834557043210067e-02
1.377946500000000185e+01 2.519368256756756708e+01 5.952669513513514588e+00 2.948071487400884868e-03 1.124145467073740627e-02
3.050202999999999331e+00 3.432915964864864833e+01 2.028952459459459678e+00 2.901700486884092618e-03 1.025782738704788220e-02
9.967000000000000165e-03 4.309750259459460153e+01 9.356893513513513394e-01 2.856734668201142951e-03 1.025782738704788220e-02
3.839334000000000913e+00 4.477364102702703264e+01 5.101609054054056180e+00 2.811768849518193718e-03 1.053886375381631740e-02
0.000000000000000000e+00 5.081922051351350689e+01 1.833953527027026809e+01 2.766803030835244051e-03 1.124145467073740627e-02
0.000000000000000000e+00 5.194049967567568160e+01 2.691600278378378164e+01 2.723242393986136534e-03 1.348974560488488787e-02
0.000000000000000000e+00 5.613388229729729773e+01 2.655767567567567511e+01 2.682492120804713318e-03 1.573803653903236774e-02
0.000000000000000000e+00 5.349090202702703323e+01 3.007819997297298187e+01 2.696543939143135251e-03 1.995358204055889401e-02
6.012842999999999272e+00 4.411130145945945458e+01 2.648860991891892169e+01 3.289530673024533385e-03 2.234239115809059581e-02
1.012840899999999777e+01 4.182516940540539707e+01 2.451244559459459538e+01 8.120545817773933486e-03 2.163980024116950521e-02
1.241046700000000236e+01 3.516726610810810172e+01 2.262323343243243201e+01 1.342229687686046294e-02 2.065617295747998461e-02
8.688631999999996580e+00 3.020710602702701664e+01 2.597104945945945875e+00 1.274218886928085021e-02 1.840788202333250301e-02
0.000000000000000000e+00 3.223572170270269055e+01 -2.532770675675675598e+00 9.371157649893470387e-03 1.587855472241658447e-02
8.550731999999998223e+00 3.312776545945946083e+01 8.691682108108109261e+00 7.802974723325602387e-03 1.615959108918502141e-02
6.473575999999999553e+00 4.644021078378377609e+01 7.702019594594593954e+00 7.096168260902987503e-03 1.475440925534284541e-02
1.233166100000000753e+01 2.846978772972972749e+01 1.883687324324324663e+01 6.712553620264074053e-03 1.615959108918502141e-02
8.660038000000000125e+00 4.174868570270270141e+01 1.211759310810811385e+01 6.468051981175534752e-03 1.461389107195862694e-02
0.000000000000000000e+00 4.491927091891891166e+01 2.006830935135135618e+01 6.293809433779104685e-03 1.545700017226393254e-02
0.000000000000000000e+00 4.380543748648649682e+01 1.924016491891892500e+01 6.156101614062572253e-03 1.601907290580080467e-02
0.000000000000000000e+00 3.857085789189189029e+01 1.589986483783783910e+01 6.039471521853670768e-03 1.658114563933767507e-02
6.607850999999999253e+00 3.734205081081081090e+01 9.255778081081080799e+00 5.935488066149350803e-03 1.587855472241658447e-02
1.524550000000000072e-01 3.732790889189188732e+01 1.267183770270270315e+01 5.838530519614239418e-03 1.531648198887971581e-02
1.923207999999999807e+00 3.904785964864864667e+01 7.527691756756757613e+00 5.745788518580656652e-03 1.517596380549549734e-02
4.400119000000001002e+00 4.937358378378378632e+01 9.451510270270267355e+00 5.657262063048599035e-03 1.503544562211128061e-02
6.951050000000000839e-01 5.565510510810810274e+01 2.277376664864864964e+01 6.059144067527461736e-03 1.686218200610610854e-02
3.547323999999999700e+00 4.093402021621621145e+01 2.141479481081080749e+01 6.985158896029455486e-03 2.009410022394311421e-02
1.592083500000000207e+01 3.936724359459460487e+01 1.888722394594594789e+01 1.170375949407148272e-02 1.981306385717467727e-02
1.060150900000000362e+01 3.918533581081081962e+01 1.704169667567567714e+01 1.561157017398657164e-02 1.882943657348515668e-02
1.021076099999999975e+01 3.936830386486487754e+01 1.445486286486486449e+01 1.548510380894077727e-02 1.798632747317984934e-02
9.164753999999998513e+00 3.421026829729729002e+01 1.356241494594594421e+01 1.295156096252333446e-02 1.742425473964297894e-02
9.050799999999998846e+00 3.856300110810810367e+01 9.216285783783785490e+00 1.059788139083769030e-02 1.644062745595345487e-02
5.842116999999996452e+00 4.001740867567567506e+01 8.558476486486489065e+00 9.392235377401103938e-03 1.644062745595345487e-02
1.101403000000000132e+00 4.284084791891893929e+01 8.559543432432430876e+00 8.728989551827595270e-03 1.573803653903236774e-02
8.847000000000000697e-03 4.410930010810811552e+01 1.530606508108108343e+01 8.358021547693260736e-03 1.658114563933767507e-02
7.962919000000002079e+00 5.012971105405406291e+01 1.499730059459459852e+01 9.666245835000327954e-03 1.728373655625876221e-02
0.000000000000000000e+00 5.782661824324325295e+01 1.769302054054054452e+01 1.478251289201968841e-02 2.065617295747998461e-02
0.000000000000000000e+00 5.765959556756757109e+01 2.517068829729729984e+01 2.619258938281815788e-02 2.669845484300133881e-02
9.257954000000005124e+00 5.167448116216216647e+01 2.628938554054053967e+01 4.458641958781223852e-02 3.583213676297548195e-02
1.276004600000000444e+01 4.914241118918917550e+01 2.162545172972972907e+01 1.051216529897331664e-01 4.285804593218636022e-02
1.421489999999999976e-01 3.993271881081081176e+01 1.705692845945945635e+01 1.161663822037326821e-01 3.583213676297548195e-02
3.549609000000000236e+00 5.084851521621619952e+01 1.515758375675675396e+01 8.979111918251503344e-02 3.147607307806473548e-02
0.000000000000000000e+00 5.236166813513514029e+01 1.995772100000000293e+01 8.717748097156857723e-02 3.456747311251752441e-02
0.000000000000000000e+00 5.335056867567566741e+01 1.882409918918920155e+01 8.692454824147699544e-02 4.046923681465466188e-02
0.000000000000000000e+00 5.604920891891892865e+01 2.395724408108108250e+01 8.894801008220971916e-02 4.946240055124458829e-02
0.000000000000000000e+00 5.576873791891893006e+01 2.568257862162162297e+01 9.409097559407209044e-02 6.014178248844512242e-02
0.000000000000000000e+00 5.806476902702703313e+01 2.665835118918919733e+01 1.026625847805093666e-01 7.264790080964048102e-02
0.000000000000000000e+00 5.885544805405404389e+01 2.775894302702702632e+01 1.136651585394935909e-01 8.712127369821490164e-02
0.000000000000000000e+00 5.891924245945945415e+01 2.519114256756756731e+01 1.233890168296814527e-01 1.015946465867893084e-01
0.000000000000000000e+00 5.072525313513512657e+01 2.411243510810810520e+01 1.287287077982817163e-01 1.042644920710894402e-01
6.133659999999999002e+00 4.714569883783783411e+01 2.397088105405405400e+01 1.216606431740555744e-01 1.011730920366366582e-01
0.000000000000000000e+00 4.635234613513513580e+01 2.066177902702702340e+01 1.057258811782852970e-01 8.796438279852020203e-02
1.715430000000000010e-01 5.289877416216217654e+01 2.195263597297297054e+01 9.070448737451244914e-02 8.107899181269354050e-02
0.000000000000000000e+00 5.332594010810811369e+01 2.807475375675675622e+01 1.004283456647003109e-01 7.573930084409327690e-02
0.000000000000000000e+00 5.742571356756756273e+01 2.857237062162161578e+01 1.222648713626077188e-01 8.121950999607775723e-02
0.000000000000000000e+00 4.924763599999999286e+01 2.776963472972972724e+01 1.440311379688230253e-01 9.751961926864699537e-02
0.000000000000000000e+00 5.390509486486487134e+01 2.486857727027027209e+01 1.478251289201968910e-01 9.667651016834169497e-02
0.000000000000000000e+00 5.815394464864864688e+01 2.993148972972973709e+01 1.458578743528178290e-01 9.948687383602604350e-02
0.000000000000000000e+00 4.778547956756757031e+01 2.059402275675675398e+01 1.535863744389498187e-01 1.164895740255163653e-01
3.582725999999999189e+00 4.707844051351349890e+01 2.076110229729729539e+01 1.385368769985000914e-01 9.653599198495747824e-02
2.198258999999999741e+00 5.730230137837839521e+01 2.378882075675675623e+01 1.120773030672519432e-01 9.035319191605190037e-02
0.000000000000000000e+00 5.892579110810811471e+01 3.066970824324324951e+01 1.313845014642434361e-01 9.569288288465216397e-02
0.000000000000000000e+00 6.120004875675675748e+01 3.397882062162162953e+01 1.583639926740132153e-01 1.136792103578320168e-01
0.000000000000000000e+00 6.022268602702701656e+01 3.407290489189189486e+01 1.683407836942926450e-01 1.309629469140907720e-01
0.000000000000000000e+00 6.105270775675676731e+01 3.317860435135135333e+01 1.700270018949032735e-01 1.322276105645487365e-01
0.000000000000000000e+00 5.772814908108107801e+01 3.222145845945945553e+01 1.687623382444453091e-01 1.489492743872706249e-01
0.000000000000000000e+00 5.138177408108109034e+01 2.635648635135135720e+01 1.630010927256923814e-01 1.545700017226393219e-01
0.000000000000000000e+00 5.207362764864865312e+01 2.566115448648648822e+01 1.483872016537337579e-01 1.240775559282641244e-01
0.000000000000000000e+00 5.135003959459459111e+01 2.804508181081080309e+01 1.356984096941389051e-01 1.233749650113430268e-01
0.000000000000000000e+00 6.022792389189187645e+01 2.600979737837838357e+01 1.310753614607981510e-01 1.119929921572214021e-01
0.000000000000000000e+00 6.024817621621620845e+01 3.158959143243243162e+01 1.356562542391236414e-01 1.268879195959484729e-01
0.000000000000000000e+00 6.378051575675676332e+01 3.099293351351352044e+01 1.397453333756043803e-01 1.313845014642434361e-01
0.000000000000000000e+00 6.632118318918919897e+01 3.280066251351350815e+01 1.427664743183650609e-01 1.531648198887971546e-01
0.000000000000000000e+00 6.735467551351351290e+01 3.405961602702702606e+01 1.451552834358967592e-01 1.784580928979563330e-01
0.000000000000000000e+00 6.200821570270271366e+01 3.563384621621622017e+01 1.454363198026651927e-01 1.911047294025358945e-01
0.000000000000000000e+00 6.451603210810810651e+01 3.124168427027026596e+01 1.402511988357875716e-01 1.939150930702202569e-01
0.000000000000000000e+00 6.624282991891891470e+01 3.705571151351350068e+01 1.355438396924162625e-01 1.911047294025358945e-01
0.000000000000000000e+00 6.916482135135134968e+01 3.711402294594595475e+01 1.339138287651593373e-01 2.037513659071154837e-01
0.000000000000000000e+00 6.349730840540541976e+01 3.634672751351351394e+01 1.333096005766072067e-01 2.079669114086420134e-01
3.895880000000000454e-01 4.918544524324322964e+01 2.890936508108108782e+01 1.280401686996990585e-01 1.925099112363780895e-01
1.479169899999999771e+01 4.462283162162162853e+01 2.576219608108107195e+01 1.176699267659437886e-01 1.587855472241658517e-01
3.772969999999999935e-01 5.570601608108108849e+01 2.314835970270270593e+01 1.068921821003743222e-01 1.236560013781114603e-01
0.000000000000000000e+00 5.946115421621622943e+01 3.148149702702702513e+01 1.036462120641988838e-01 1.059507102717000548e-01
0.000000000000000000e+00 5.402285413513512680e+01 2.803022700000000000e+01 1.067516639169900916e-01 9.850324655233652638e-02
0.000000000000000000e+00 5.704146548648648718e+01 3.079920278378378740e+01 1.050092384430257875e-01 9.456873741757843010e-02
0.000000000000000000e+00 5.479115218918919794e+01 3.097851027027027726e+01 1.037024193375525732e-01 9.288251921696781543e-02
0.000000000000000000e+00 5.435722443243244584e+01 2.934357921621621301e+01 1.022550820486951423e-01 9.161785556650986484e-02
0.000000000000000000e+00 6.138169654054055968e+01 3.181249829729729939e+01 1.000208429328860588e-01 9.541184651788373050e-02
4.101704999999999934e+00 5.187450589189189287e+01 3.563350435135135541e+01 9.982411747614816644e-02 1.208456377104271118e-01
9.447331999999997620e+00 5.016870008108108436e+01 2.868207986486486760e+01 9.428770105080999664e-02 1.110093648735318850e-01
9.012372000000002714e+00 5.456613305405404191e+01 2.458188867567568181e+01 9.299493376367518049e-02 1.065127830052369218e-01
0.000000000000000000e+00 5.593195556756757014e+01 3.861645818918917428e+01 1.049530311696720980e-01 1.018756829535577418e-01
0.000000000000000000e+00 5.024298059459459154e+01 2.940078743243242343e+01 1.027187920538630422e-01 1.029998284206314757e-01
5.069443000000000588e+00 5.438920556756756497e+01 2.936062770270270406e+01 9.158975192983301317e-02 9.695754653511012844e-02
0.000000000000000000e+00 6.614330394594594509e+01 3.150340832432432236e+01 8.943982372405448467e-02 9.414718286742577991e-02
0.000000000000000000e+00 6.489668870270270418e+01 3.757737013513513347e+01 9.008620736762189274e-02 1.111498830569161017e-01
0.000000000000000000e+00 6.492894545945944174e+01 3.548899505405406529e+01 8.820326371027337187e-02 1.264663650457958088e-01
0.000000000000000000e+00 6.908216635135134709e+01 3.548863654054054706e+01 8.557557368098850370e-02 1.447337288857440951e-01
0.000000000000000000e+00 6.614227059459457791e+01 3.738122359459459432e+01 8.374883729699367230e-02 1.573803653903236843e-01
0.000000000000000000e+00 6.415110321621622802e+01 3.757935924324325327e+01 8.144433908949251510e-02 1.475440925534284575e-01
0.000000000000000000e+00 7.143012189189190053e+01 3.466387491891892125e+01 7.874638996851553163e-02 1.348974560488488683e-01
0.000000000000000000e+00 6.961389924324325307e+01 4.043992651351351242e+01 7.707422358624334280e-02 1.419233652180597605e-01
0.000000000000000000e+00 7.129767867567565531e+01 3.909672408108107788e+01 7.530369447560220086e-02 1.489492743872706249e-01
0.000000000000000000e+00 7.607304072972969777e+01 3.965893124324323793e+01 7.339264718157682832e-02 1.489492743872706249e-01
0.000000000000000000e+00 7.851495418918918290e+01 4.211825075675676544e+01 7.186099898268887010e-02 1.489492743872706249e-01
0.000000000000000000e+00 7.816277118918920053e+01 4.418792105405406545e+01 7.030124714712406020e-02 1.489492743872706249e-01
0.000000000000000000e+00 7.716586643243243770e+01 4.269024037837837682e+01 6.846045894479080296e-02 1.461389107195862902e-01
0.000000000000000000e+00 7.697143416216216849e+01 4.417863348648648270e+01 6.653535983242701846e-02 1.363026378826910356e-01
0.000000000000000000e+00 7.337226302702701730e+01 4.452463829729729383e+01 6.475077890344746456e-02 1.298388014470170382e-01
0.000000000000000000e+00 6.881517540540539812e+01 4.402066656756756657e+01 6.319102706788264079e-02 1.198620104267375946e-01
0.000000000000000000e+00 7.478831821621621145e+01 4.395316016216215615e+01 6.185610432573257489e-02 1.135386921744478000e-01
0.000000000000000000e+00 6.753714372972973479e+01 4.336326494594595715e+01 6.067575158530515156e-02 1.131171376242951498e-01
1.193378999999999968e+00 6.401824186486487633e+01 4.089162329729730772e+01 5.997316066838406096e-02 1.104472921399950180e-01
1.050536100000000239e+01 6.539576705405404766e+01 4.153689221621620931e+01 5.997316066838406096e-02 1.014541284034050916e-01
1.396987900000000060e+01 6.525715143243243688e+01 4.567365167567565720e+01 6.299430161114473459e-02 1.045455284378578736e-01
1.162580700000000178e+01 6.161450664864863569e+01 4.242029991891890717e+01 7.260574535462523127e-02 1.100257375898423540e-01
5.240757000000000332e+00 6.778615751351348706e+01 3.984869762162162488e+01 7.821242087165550250e-02 9.541184651788373050e-02
0.000000000000000000e+00 7.189518151351352060e+01 4.153311102702703295e+01 7.347695809160736946e-02 9.274200103358359870e-02
0.000000000000000000e+00 7.513356321621621703e+01 4.198519702702703427e+01 6.508802254356957362e-02 8.262469182991993844e-02
0.000000000000000000e+00 7.530576943243241317e+01 4.581267083783784955e+01 5.943919157152403182e-02 7.405308264348266223e-02
0.000000000000000000e+00 7.724629608108105572e+01 4.268532916216215511e+01 5.672719063220863639e-02 6.829183712472973455e-02
0.000000000000000000e+00 7.601971859459459324e+01 4.507450835135136202e+01 5.519554243332066429e-02 5.634779153707124982e-02
0.000000000000000000e+00 7.811322756756757713e+01 4.363074716216215876e+01 5.402924151123165986e-02 5.452105515307641842e-02
0.000000000000000000e+00 7.998498954054052490e+01 4.526558256756757004e+01 5.301751059086529105e-02 5.367794605277111109e-02
0.000000000000000000e+00 7.727177951351350771e+01 4.604950816216215514e+01 5.207603876219103756e-02 5.283483695246581069e-02
0.000000000000000000e+00 7.924921735135134782e+01 4.501682518918919129e+01 5.117672238853204075e-02 5.227276421892893682e-02
1.435709000000000346e+00 7.835640437837837169e+01 4.507693270270271313e+01 5.030550965154988868e-02 5.030550965154988868e-02
3.704999999999999960e-03 7.138974313513513437e+01 4.419032235135134812e+01 4.951860782459827082e-02 5.058654601831832909e-02
6.874965999999996136e+00 7.076586770270270677e+01 4.759087067567566010e+01 4.930783054952194572e-02 5.016499146816567195e-02
1.649541199999999819e+01 6.428166945945947930e+01 4.590035264864866349e+01 5.173879512206890768e-02 5.255380058569737028e-02
6.291641999999996848e+00 6.223815827027026160e+01 4.583640624324324619e+01 5.800590610100501976e-02 5.634779153707124982e-02
4.221116000000000312e+00 6.481980786486485613e+01 4.422124937837836711e+01 5.844151246949608886e-02 5.466157333646063515e-02
9.797489999999994481e+00 6.822486178378379407e+01 4.277585602702703227e+01 5.513933515996697482e-02 5.016499146816567195e-02
7.983088000000002182e+00 6.361395975675678471e+01 4.604109651351351573e+01 5.433838151467693112e-02 4.904084600109193115e-02
7.526292000000003313e+00 6.364486951351351962e+01 4.362881537837837698e+01 5.440864060636904642e-02 5.016499146816567195e-02
2.539945999999999149e+00 6.830719643243243411e+01 4.073628356756756830e+01 5.315802877424950779e-02 4.847877326755506422e-02
5.448073999999998307e+00 6.542440170270269562e+01 4.279701362162162326e+01 5.048818328994937599e-02 4.510633686633384182e-02
5.743446999999997082e+00 6.071628759459458280e+01 3.954604705405404985e+01 4.919541600281457372e-02 4.398219139926010102e-02
0.000000000000000000e+00 6.332093513513515148e+01 3.668655162162163208e+01 4.857713599592401732e-02 4.229597319864949329e-02
0.000000000000000000e+00 6.705461524324323364e+01 3.781423227027028133e+01 4.604780869500809531e-02 3.808042769712296355e-02
0.000000000000000000e+00 6.560853364864865966e+01 3.696791556756755881e+01 4.353253321243060608e-02 3.484850947928595788e-02
2.572940000000000227e-01 6.868044921621621768e+01 3.775633878378378228e+01 4.243649138203371002e-02 3.316229127867535015e-02
0.000000000000000000e+00 7.173997300000002042e+01 3.914328448648647907e+01 4.149501955335944958e-02 3.021140942760677794e-02
0.000000000000000000e+00 7.507548548648647113e+01 4.211788697297297546e+01 4.065191045305414919e-02 2.810363667684351655e-02
0.000000000000000000e+00 7.601524018918918557e+01 4.353247178378378379e+01 3.997742317280990332e-02 2.627690029284868514e-02
0.000000000000000000e+00 7.085998927027027605e+01 4.357216156756756931e+01 3.933103952924249525e-02 2.487171845900651088e-02
4.204387999999999792e+00 6.392985440540540765e+01 4.113601683783783614e+01 3.869870770401351995e-02 2.459068209223807394e-02
1.318622300000000180e+01 6.411891194594593912e+01 3.950046532432432400e+01 4.356063684910745082e-02 2.388809117531698681e-02
0.000000000000000000e+00 6.928494848648648485e+01 3.747442064864864619e+01 4.718600598042026195e-02 2.557430937592759801e-02
0.000000000000000000e+00 6.955997802702704291e+01 4.038122570270270728e+01 4.377141412418377592e-02 2.655793665961712208e-02
0.000000000000000000e+00 7.147555754054052102e+01 3.885095824324324809e+01 4.000552680948674111e-02 2.683897302638555554e-02
1.859533000000000103e+00 7.053988105405403530e+01 3.879652289189188963e+01 3.834741224555297118e-02 2.712000939315399248e-02
0.000000000000000000e+00 7.156527275675675526e+01 4.091607018918919181e+01 3.784154678536979372e-02 2.515275482577494434e-02
0.000000000000000000e+00 7.164872135135134101e+01 4.239161208108107814e+01 3.674550495497289765e-02 2.416912754208542374e-02
1.217574000000000156e+00 6.752163143243244292e+01 4.142401245945946187e+01 3.567756676125284632e-02 2.304498207501168294e-02
0.000000000000000000e+00 6.949082994594596130e+01 4.049081445945945745e+01 3.501713129934701935e-02 2.276394570824324601e-02
0.000000000000000000e+00 7.273721562162162968e+01 4.143853537837837564e+01 3.452531765750225384e-02 2.248290934147481254e-02
